dayTraining/dayClip13--00085.png,go,576,319,588,339
dayTraining/dayClip13--00085.png,go,529,314,541,334
dayTraining/dayClip13--00086.png,go,663,345,678,370
dayTraining/dayClip13--00086.png,go,576,314,588,334
dayTraining/dayClip13--00086.png,go,527,305,542,330
dayTraining/dayClip13--00087.png,go,664,348,679,368
dayTraining/dayClip13--00087.png,go,574,307,589,332
dayTraining/dayClip13--00087.png,go,527,302,542,327
dayTraining/dayClip13--00088.png,go,664,345,679,370
dayTraining/dayClip13--00088.png,go,575,309,587,334
dayTraining/dayClip13--00088.png,go,527,310,539,330
dayTraining/dayClip13--00089.png,go,526,316,541,336
dayTraining/dayClip13--00089.png,go,573,319,588,339
dayTraining/dayClip13--00089.png,go,665,353,680,378
dayTraining/dayClip13--00090.png,go,664,352,679,377
dayTraining/dayClip13--00090.png,go,573,314,588,339
dayTraining/dayClip13--00090.png,go,524,310,539,335
dayTraining/dayClip13--00091.png,go,666,352,678,377
dayTraining/dayClip13--00091.png,go,574,313,586,338
dayTraining/dayClip13--00091.png,go,524,314,539,334
dayTraining/dayClip13--00092.png,go,665,350,680,375
dayTraining/dayClip13--00092.png,go,572,301,587,341
dayTraining/dayClip13--00092.png,go,522,307,537,332
dayTraining/dayClip13--00093.png,go,667,356,679,376
dayTraining/dayClip13--00093.png,go,571,313,586,338
dayTraining/dayClip13--00093.png,go,522,309,537,334
dayTraining/dayClip13--00094.png,go,665,360,680,380
dayTraining/dayClip13--00094.png,go,572,322,584,342
dayTraining/dayClip13--00094.png,go,517,312,541,337
dayTraining/dayClip13--00095.png,go,668,365,680,385
dayTraining/dayClip13--00095.png,go,572,326,584,346
dayTraining/dayClip13--00095.png,go,521,316,536,341
dayTraining/dayClip13--00096.png,go,668,363,680,388
dayTraining/dayClip13--00096.png,go,571,324,583,349
dayTraining/dayClip13--00096.png,go,519,324,534,344
dayTraining/dayClip13--00097.png,go,668,360,680,385
dayTraining/dayClip13--00097.png,go,571,324,583,344
dayTraining/dayClip13--00097.png,go,518,315,533,340
dayTraining/dayClip13--00098.png,go,667,353,682,378
dayTraining/dayClip13--00098.png,go,570,312,585,337
dayTraining/dayClip13--00098.png,go,521,309,533,334
dayTraining/dayClip13--00099.png,go,668,347,683,372
dayTraining/dayClip13--00099.png,go,571,312,583,332
dayTraining/dayClip13--00099.png,go,518,303,533,328
dayTraining/dayClip13--00100.png,go,668,349,683,374
dayTraining/dayClip13--00100.png,go,570,308,585,333
dayTraining/dayClip13--00100.png,go,519,303,531,328
dayTraining/dayClip13--00101.png,go,671,352,683,377
dayTraining/dayClip13--00101.png,go,571,314,583,334
dayTraining/dayClip13--00101.png,go,519,306,531,331
dayTraining/dayClip13--00102.png,go,671,352,683,377
dayTraining/dayClip13--00102.png,go,569,310,584,335
dayTraining/dayClip13--00102.png,go,516,305,531,330
dayTraining/dayClip13--00103.png,go,670,352,685,377
dayTraining/dayClip13--00103.png,go,569,310,584,335
dayTraining/dayClip13--00103.png,go,516,306,531,331
dayTraining/dayClip13--00104.png,go,670,351,685,376
dayTraining/dayClip13--00104.png,go,571,310,583,335
dayTraining/dayClip13--00104.png,go,516,304,531,329
dayTraining/dayClip13--00105.png,go,674,350,686,375
dayTraining/dayClip13--00105.png,go,570,312,585,332
dayTraining/dayClip13--00105.png,go,515,306,530,326
dayTraining/dayClip13--00106.png,go,674,350,689,375
dayTraining/dayClip13--00106.png,go,572,311,584,331
dayTraining/dayClip13--00106.png,go,515,301,530,326
dayTraining/dayClip13--00107.png,go,677,350,689,375
dayTraining/dayClip13--00107.png,go,570,305,585,330
dayTraining/dayClip13--00107.png,go,515,301,530,326
dayTraining/dayClip13--00108.png,go,676,350,691,375
dayTraining/dayClip13--00108.png,go,573,306,585,331
dayTraining/dayClip13--00108.png,go,518,307,530,327
dayTraining/dayClip13--00109.png,go,677,353,692,378
dayTraining/dayClip13--00109.png,go,573,314,585,334
dayTraining/dayClip13--00109.png,go,516,305,531,330
dayTraining/dayClip13--00110.png,go,574,316,586,336
dayTraining/dayClip13--00110.png,go,517,306,532,331
dayTraining/dayClip13--00110.png,go,681,359,693,379
dayTraining/dayClip13--00111.png,go,682,350,697,375
dayTraining/dayClip13--00111.png,go,575,310,587,330
dayTraining/dayClip13--00111.png,go,516,301,531,326
dayTraining/dayClip13--00112.png,go,684,340,699,365
dayTraining/dayClip13--00112.png,go,575,297,590,322
dayTraining/dayClip13--00112.png,go,518,281,533,321
dayTraining/dayClip13--00113.png,go,688,334,700,359
dayTraining/dayClip13--00113.png,go,578,293,590,313
dayTraining/dayClip13--00113.png,go,519,284,534,309
dayTraining/dayClip13--00114.png,go,688,333,703,358
dayTraining/dayClip13--00114.png,go,580,293,592,313
dayTraining/dayClip13--00114.png,go,518,282,533,307
dayTraining/dayClip13--00115.png,go,692,345,704,365
dayTraining/dayClip13--00115.png,go,577,293,592,318
dayTraining/dayClip13--00115.png,go,519,288,534,313
dayTraining/dayClip13--00116.png,go,692,349,707,374
dayTraining/dayClip13--00116.png,go,576,302,600,327
dayTraining/dayClip13--00116.png,go,520,297,535,322
dayTraining/dayClip13--00117.png,go,695,356,707,376
dayTraining/dayClip13--00117.png,go,580,305,595,330
dayTraining/dayClip13--00117.png,go,520,299,535,324
dayTraining/dayClip13--00118.png,go,697,351,709,376
dayTraining/dayClip13--00118.png,go,580,304,595,329
dayTraining/dayClip13--00118.png,go,520,299,535,324
dayTraining/dayClip13--00119.png,go,697,349,712,374
dayTraining/dayClip13--00119.png,go,582,303,597,328
dayTraining/dayClip13--00119.png,go,521,298,536,323
dayTraining/dayClip13--00120.png,go,699,351,714,376
dayTraining/dayClip13--00120.png,go,583,303,598,328
dayTraining/dayClip13--00120.png,go,522,298,537,323
dayTraining/dayClip13--00121.png,go,703,344,718,369
dayTraining/dayClip13--00121.png,go,586,296,601,321
dayTraining/dayClip13--00121.png,go,524,291,539,316
dayTraining/dayClip13--00122.png,go,707,340,722,365
dayTraining/dayClip13--00122.png,go,590,297,602,317
dayTraining/dayClip13--00122.png,go,526,286,541,311
dayTraining/dayClip13--00123.png,go,711,342,723,362
dayTraining/dayClip13--00123.png,go,592,292,604,312
dayTraining/dayClip13--00123.png,go,528,281,543,306
dayTraining/dayClip13--00124.png,go,593,298,605,318
dayTraining/dayClip13--00124.png,go,710,343,725,368
dayTraining/dayClip13--00124.png,go,527,287,542,312
dayTraining/dayClip13--00125.png,go,712,352,727,377
dayTraining/dayClip13--00125.png,go,593,305,605,325
dayTraining/dayClip13--00125.png,go,526,293,541,318
dayTraining/dayClip13--00126.png,go,594,310,606,330
dayTraining/dayClip13--00126.png,go,714,355,729,380
dayTraining/dayClip13--00126.png,go,528,299,543,324
dayTraining/dayClip13--00127.png,go,717,356,732,381
dayTraining/dayClip13--00127.png,go,596,310,608,330
dayTraining/dayClip13--00127.png,go,527,298,542,323
dayTraining/dayClip13--00128.png,go,598,305,610,325
dayTraining/dayClip13--00128.png,go,530,293,545,318
dayTraining/dayClip13--00128.png,go,719,352,734,377
dayTraining/dayClip13--00129.png,go,598,297,610,317
dayTraining/dayClip13--00129.png,go,530,291,545,311
dayTraining/dayClip13--00129.png,go,723,350,738,370
dayTraining/dayClip13--00130.png,go,725,341,740,366
dayTraining/dayClip13--00130.png,go,600,293,612,313
dayTraining/dayClip13--00130.png,go,530,280,545,305
dayTraining/dayClip13--00131.png,go,603,291,615,311
dayTraining/dayClip13--00131.png,go,532,278,547,303
dayTraining/dayClip13--00131.png,go,729,339,744,364
dayTraining/dayClip13--00132.png,go,731,329,746,369
dayTraining/dayClip13--00132.png,go,604,290,616,310
dayTraining/dayClip13--00132.png,go,532,277,547,302
dayTraining/dayClip13--00133.png,go,736,342,748,362
dayTraining/dayClip13--00133.png,go,603,287,618,307
dayTraining/dayClip13--00133.png,go,534,275,549,300
dayTraining/dayClip13--00134.png,go,604,287,619,312
dayTraining/dayClip13--00134.png,go,536,285,548,305
dayTraining/dayClip13--00134.png,go,736,342,751,367
dayTraining/dayClip13--00135.png,go,741,345,753,370
dayTraining/dayClip13--00135.png,go,607,294,619,314
dayTraining/dayClip13--00135.png,go,534,281,549,306
dayTraining/dayClip13--00136.png,go,741,349,756,374
dayTraining/dayClip13--00136.png,go,607,293,622,318
dayTraining/dayClip13--00136.png,go,535,285,550,310
dayTraining/dayClip13--00137.png,go,744,346,759,371
dayTraining/dayClip13--00137.png,go,610,290,622,315
dayTraining/dayClip13--00137.png,go,535,282,550,307
dayTraining/dayClip13--00138.png,go,747,344,762,369
dayTraining/dayClip13--00138.png,go,607,285,622,310
dayTraining/dayClip13--00138.png,go,536,279,551,304
dayTraining/dayClip13--00139.png,go,537,275,552,300
dayTraining/dayClip13--00139.png,go,612,283,627,308
dayTraining/dayClip13--00139.png,go,750,329,765,369
dayTraining/dayClip13--00140.png,go,753,340,768,365
dayTraining/dayClip13--00140.png,go,614,287,626,307
dayTraining/dayClip13--00140.png,go,538,274,553,299
dayTraining/dayClip13--00141.png,go,755,328,770,368
dayTraining/dayClip13--00141.png,go,613,279,628,304
dayTraining/dayClip13--00141.png,go,536,272,551,297
dayTraining/dayClip13--00142.png,go,753,345,777,370
dayTraining/dayClip13--00142.png,go,613,286,628,311
dayTraining/dayClip13--00142.png,go,537,277,552,302
dayTraining/dayClip13--00143.png,go,760,351,775,371
dayTraining/dayClip13--00143.png,go,613,285,628,310
dayTraining/dayClip13--00143.png,go,536,279,551,304
dayTraining/dayClip13--00144.png,go,762,344,777,369
dayTraining/dayClip13--00144.png,go,615,288,630,308
dayTraining/dayClip13--00144.png,go,536,276,551,301
dayTraining/dayClip13--00145.png,go,765,348,780,368
dayTraining/dayClip13--00145.png,go,617,286,629,306
dayTraining/dayClip13--00145.png,go,533,273,557,298
dayTraining/dayClip13--00146.png,go,767,341,782,366
dayTraining/dayClip13--00146.png,go,618,284,630,304
dayTraining/dayClip13--00146.png,go,536,272,551,297
dayTraining/dayClip13--00147.png,go,770,344,785,369
dayTraining/dayClip13--00147.png,go,619,285,631,305
dayTraining/dayClip13--00147.png,go,536,271,551,296
dayTraining/dayClip13--00148.png,go,771,340,786,365
dayTraining/dayClip13--00148.png,go,617,274,632,299
dayTraining/dayClip13--00148.png,go,536,267,551,292
dayTraining/dayClip13--00149.png,go,774,341,789,366
dayTraining/dayClip13--00149.png,go,617,273,632,298
dayTraining/dayClip13--00149.png,go,535,265,550,290
dayTraining/dayClip13--00150.png,go,774,338,789,363
dayTraining/dayClip13--00150.png,go,618,272,633,297
dayTraining/dayClip13--00150.png,go,534,262,549,287
dayTraining/dayClip13--00151.png,go,618,272,633,297
dayTraining/dayClip13--00151.png,go,772,338,796,363
dayTraining/dayClip13--00151.png,go,533,261,548,286
dayTraining/dayClip13--00152.png,go,619,267,634,292
dayTraining/dayClip13--00152.png,go,780,335,795,360
dayTraining/dayClip13--00152.png,go,529,257,553,282
dayTraining/dayClip13--00153.png,go,782,335,797,360
dayTraining/dayClip13--00153.png,go,529,246,553,286
dayTraining/dayClip13--00153.png,go,619,270,634,290
dayTraining/dayClip13--00154.png,go,618,267,633,292
dayTraining/dayClip13--00154.png,go,783,336,798,361
dayTraining/dayClip13--00154.png,go,529,257,544,282
dayTraining/dayClip13--00155.png,go,618,270,633,290
dayTraining/dayClip13--00155.png,go,785,336,800,361
dayTraining/dayClip13--00155.png,go,528,256,543,281
dayTraining/dayClip13--00156.png,go,616,262,634,292
dayTraining/dayClip13--00156.png,go,782,324,806,364
dayTraining/dayClip13--00156.png,go,520,238,550,288
dayTraining/dayClip13--00157.png,go,784,319,808,359
dayTraining/dayClip13--00157.png,go,614,256,635,286
dayTraining/dayClip13--00157.png,go,521,239,545,279
dayTraining/dayClip13--00158.png,go,786,320,813,360
dayTraining/dayClip13--00158.png,go,614,247,635,287
dayTraining/dayClip13--00158.png,go,520,238,544,278
dayTraining/dayClip13--00159.png,go,788,332,815,362
dayTraining/dayClip13--00159.png,go,616,259,634,289
dayTraining/dayClip13--00159.png,go,520,244,541,279
dayTraining/dayClip13--00160.png,go,522,244,540,279
dayTraining/dayClip13--00160.png,go,613,253,637,288
dayTraining/dayClip13--00160.png,go,793,328,817,363
dayTraining/dayClip13--00162.png,warning,618,254,636,281
dayTraining/dayClip13--00162.png,warning,801,330,819,357
dayTraining/dayClip13--00162.png,warning,522,246,540,273
dayTraining/dayClip13--00163.png,warning,616,251,637,282
dayTraining/dayClip13--00163.png,warning,518,244,536,271
dayTraining/dayClip13--00163.png,warning,800,328,824,364
dayTraining/dayClip13--00164.png,warning,614,251,638,282
dayTraining/dayClip13--00164.png,warning,514,244,538,271
dayTraining/dayClip13--00164.png,warning,805,334,826,361
dayTraining/dayClip13--00165.png,warning,612,244,636,280
dayTraining/dayClip13--00165.png,warning,513,239,537,270
dayTraining/dayClip13--00165.png,warning,808,330,829,361
dayTraining/dayClip13--00166.png,warning,614,242,641,278
dayTraining/dayClip13--00166.png,warning,510,230,534,266
dayTraining/dayClip13--00166.png,warning,813,327,831,358
dayTraining/dayClip13--00167.png,warning,613,243,643,270
dayTraining/dayClip13--00167.png,warning,510,231,537,262
dayTraining/dayClip13--00167.png,warning,815,325,836,356
dayTraining/dayClip13--00168.png,warning,612,234,645,270
dayTraining/dayClip13--00168.png,warning,506,220,536,265
dayTraining/dayClip13--00168.png,warning,818,323,839,354
dayTraining/dayClip13--00169.png,warning,508,222,532,258
dayTraining/dayClip13--00169.png,warning,822,315,843,355
dayTraining/dayClip13--00169.png,warning,616,238,640,265
dayTraining/dayClip13--00170.png,warning,504,212,534,257
dayTraining/dayClip13--00170.png,warning,617,231,641,262
dayTraining/dayClip13--00170.png,warning,827,322,845,349
dayTraining/dayClip13--00171.png,warning,507,219,531,250
dayTraining/dayClip13--00171.png,warning,612,223,648,263
dayTraining/dayClip13--00171.png,warning,832,316,850,352
dayTraining/dayClip13--00172.png,warning,834,313,855,344
dayTraining/dayClip13--00172.png,warning,613,214,646,263
dayTraining/dayClip13--00172.png,warning,503,204,530,249
dayTraining/dayClip13--00173.png,warning,839,313,860,344
dayTraining/dayClip13--00173.png,warning,619,214,646,259
dayTraining/dayClip13--00173.png,warning,505,213,529,240
dayTraining/dayClip13--00174.png,warning,846,316,864,347
dayTraining/dayClip13--00174.png,warning,618,214,651,259
dayTraining/dayClip13--00174.png,warning,498,197,534,251
dayTraining/dayClip13--00175.png,warning,845,310,875,355
dayTraining/dayClip13--00175.png,warning,620,219,653,255
dayTraining/dayClip13--00175.png,warning,505,213,529,240
dayTraining/dayClip13--00176.png,warning,854,322,875,353
dayTraining/dayClip13--00176.png,warning,623,216,653,261
dayTraining/dayClip13--00176.png,warning,505,209,529,245
dayTraining/dayClip13--00177.png,warning,859,319,883,355
dayTraining/dayClip13--00177.png,warning,623,217,656,253
dayTraining/dayClip13--00177.png,warning,504,210,528,241
dayTraining/dayClip13--00178.png,warning,867,308,885,344
dayTraining/dayClip13--00178.png,warning,624,203,657,252
dayTraining/dayClip13--00178.png,warning,499,192,529,237
dayTraining/dayClip13--00179.png,warning,626,198,659,252
dayTraining/dayClip13--00179.png,warning,498,188,531,237
dayTraining/dayClip13--00179.png,warning,871,317,892,344
dayTraining/dayClip13--00180.png,warning,628,204,658,235
dayTraining/dayClip13--00180.png,warning,501,194,525,225
dayTraining/dayClip13--00180.png,warning,876,307,900,343
dayTraining/dayClip13--00181.png,warning,626,188,662,242
dayTraining/dayClip13--00181.png,warning,495,184,528,224
dayTraining/dayClip13--00181.png,warning,882,302,906,342
dayTraining/dayClip13--00182.png,warning,630,186,663,231
dayTraining/dayClip13--00182.png,warning,495,168,528,222
dayTraining/dayClip13--00182.png,warning,888,296,912,336
dayTraining/dayClip13--00183.png,warning,630,176,666,221
dayTraining/dayClip13--00183.png,warning,494,162,524,211
dayTraining/dayClip13--00183.png,warning,893,295,920,326
dayTraining/dayClip13--00184.png,warning,901,288,928,324
dayTraining/dayClip13--00184.png,warning,631,165,667,219
dayTraining/dayClip13--00184.png,warning,494,157,521,202
dayTraining/dayClip13--00185.png,warning,908,286,935,331
dayTraining/dayClip13--00185.png,warning,636,168,669,217
dayTraining/dayClip13--00185.png,warning,496,164,520,200
dayTraining/dayClip13--00186.png,warning,638,175,671,220
dayTraining/dayClip13--00186.png,warning,496,169,520,200
dayTraining/dayClip13--00186.png,warning,915,295,942,335
dayTraining/dayClip13--00187.png,warning,642,174,675,223
dayTraining/dayClip13--00187.png,warning,494,167,524,198
dayTraining/dayClip13--00187.png,warning,924,302,951,338
dayTraining/dayClip13--00188.png,warning,934,304,958,340
dayTraining/dayClip13--00188.png,warning,645,181,675,217
dayTraining/dayClip13--00188.png,warning,490,149,523,212
dayTraining/dayClip13--00189.png,warning,942,308,966,344
dayTraining/dayClip13--00189.png,warning,642,164,684,227
dayTraining/dayClip13--00189.png,warning,492,158,522,203
dayTraining/dayClip13--00190.png,warning,951,304,978,340
dayTraining/dayClip13--00190.png,warning,648,157,687,220
dayTraining/dayClip13--00190.png,warning,492,153,522,193
dayTraining/dayClip13--00191.png,warning,959,289,989,334
dayTraining/dayClip13--00191.png,warning,650,148,689,202
dayTraining/dayClip13--00191.png,warning,490,137,523,182
dayTraining/dayClip13--00192.png,warning,482,109,530,176
dayTraining/dayClip13--00192.png,warning,656,130,689,193
dayTraining/dayClip13--00192.png,warning,969,280,999,325
dayTraining/dayClip13--00193.png,warning,488,113,521,162
dayTraining/dayClip13--00193.png,warning,656,123,695,186
dayTraining/dayClip13--00193.png,warning,980,276,1010,316
dayTraining/dayClip13--00194.png,warning,486,106,519,160
dayTraining/dayClip13--00194.png,warning,658,121,700,179
dayTraining/dayClip13--00194.png,warning,990,278,1020,314
dayTraining/dayClip13--00195.png,warning,482,116,521,152
dayTraining/dayClip13--00195.png,warning,662,124,701,182
dayTraining/dayClip13--00195.png,warning,1001,285,1031,321
dayTraining/dayClip13--00196.png,warning,483,113,519,162
dayTraining/dayClip13--00196.png,warning,666,132,705,177
dayTraining/dayClip13--00196.png,warning,1015,291,1042,327
dayTraining/dayClip13--00197.png,warning,481,111,517,160
dayTraining/dayClip13--00197.png,warning,669,121,708,188
dayTraining/dayClip13--00197.png,warning,1027,292,1054,328
dayTraining/dayClip13--00198.png,warning,479,105,518,163
dayTraining/dayClip13--00198.png,warning,672,121,714,188
dayTraining/dayClip13--00198.png,warning,1042,298,1066,334
dayTraining/dayClip13--00199.png,warning,481,97,517,155
dayTraining/dayClip13--00199.png,warning,676,112,721,184
dayTraining/dayClip13--00199.png,warning,1052,287,1085,341
dayTraining/dayClip13--00200.png,warning,478,89,517,138
dayTraining/dayClip13--00200.png,warning,684,110,723,164
dayTraining/dayClip13--00200.png,warning,1072,290,1096,326
dayTraining/dayClip13--00201.png,warning,472,61,520,128
dayTraining/dayClip13--00201.png,warning,1088,278,1112,314
dayTraining/dayClip13--00201.png,warning,688,97,727,146
dayTraining/dayClip13--00202.png,warning,472,56,514,114
dayTraining/dayClip13--00202.png,warning,1102,275,1129,306
dayTraining/dayClip13--00202.png,warning,691,78,733,141
dayTraining/dayClip13--00203.png,warning,470,50,512,113
dayTraining/dayClip13--00203.png,warning,1116,273,1149,313
dayTraining/dayClip13--00203.png,warning,694,72,739,139
dayTraining/dayClip13--00204.png,warning,469,46,511,104
dayTraining/dayClip13--00204.png,warning,1135,269,1168,318
dayTraining/dayClip13--00204.png,warning,698,64,746,136
dayTraining/dayClip13--00205.png,warning,704,52,755,124
dayTraining/dayClip13--00205.png,warning,1162,276,1180,303
dayTraining/dayClip13--00205.png,warning,466,33,511,91
dayTraining/dayClip13--00206.png,warning,712,39,760,106
dayTraining/dayClip13--00206.png,warning,461,8,512,80
dayTraining/dayClip13--00206.png,warning,1176,256,1212,301
dayTraining/dayClip13--00207.png,warning,717,27,768,94
dayTraining/dayClip13--00207.png,warning,461,0,509,63
dayTraining/dayClip13--00207.png,warning,1197,248,1236,302
dayTraining/dayClip13--00208.png,warning,724,15,775,91
dayTraining/dayClip13--00208.png,warning,458,0,506,51
dayTraining/dayClip13--00208.png,warning,1221,245,1257,308
dayTraining/dayClip13--00209.png,warning,728,1,782,82
dayTraining/dayClip13--00209.png,warning,452,0,500,44
dayTraining/dayClip13--00209.png,warning,1246,238,1280,305
dayTraining/dayClip13--00210.png,warning,734,0,788,67
dayTraining/dayClip13--00211.png,warning,742,0,790,53
dayTraining/dayClip13--00279.png,stop,539,314,551,332
dayTraining/dayClip13--00279.png,stop,647,351,659,369
dayTraining/dayClip13--00280.png,stop,644,352,656,374
dayTraining/dayClip13--00281.png,stop,533,316,545,334
dayTraining/dayClip13--00282.png,stop,528,317,543,339
dayTraining/dayClip13--00282.png,stop,640,353,652,380
dayTraining/dayClip13--00283.png,stop,525,324,540,355
dayTraining/dayClip13--00283.png,stop,635,363,650,390
dayTraining/dayClip13--00284.png,stop,524,330,536,348
dayTraining/dayClip13--00284.png,stop,632,368,647,390
dayTraining/dayClip13--00285.png,stop,632,362,644,389
dayTraining/dayClip13--00285.png,stop,521,326,533,344
dayTraining/dayClip13--00286.png,stop,630,356,642,374
dayTraining/dayClip13--00286.png,stop,517,318,532,336
dayTraining/dayClip13--00287.png,stop,628,350,643,368
dayTraining/dayClip13--00287.png,stop,512,310,530,328
dayTraining/dayClip13--00288.png,stop,626,342,638,369
dayTraining/dayClip13--00288.png,stop,513,304,525,322
dayTraining/dayClip13--00289.png,stop,624,342,636,364
dayTraining/dayClip13--00289.png,stop,506,302,524,320
dayTraining/dayClip13--00290.png,stop,622,348,637,366
dayTraining/dayClip13--00290.png,stop,506,306,521,324
dayTraining/dayClip13--00291.png,stop,617,350,635,372
dayTraining/dayClip13--00291.png,stop,503,309,518,331
dayTraining/dayClip13--00292.png,stop,500,312,515,330
dayTraining/dayClip13--00292.png,stop,619,354,631,372
dayTraining/dayClip13--00293.png,stop,618,349,630,371
dayTraining/dayClip13--00293.png,stop,499,307,514,329
dayTraining/dayClip13--00294.png,stop,616,356,628,374
dayTraining/dayClip13--00294.png,stop,497,314,509,332
dayTraining/dayClip13--00295.png,stop,492,310,510,328
dayTraining/dayClip13--00295.png,stop,614,352,629,370
dayTraining/dayClip13--00296.png,stop,491,301,506,319
dayTraining/dayClip13--00296.png,stop,614,344,626,362
dayTraining/dayClip13--00297.png,stop,612,338,627,356
dayTraining/dayClip13--00297.png,stop,488,294,506,316
dayTraining/dayClip13--00298.png,stop,612,344,624,362
dayTraining/dayClip13--00299.png,stop,488,306,500,324
dayTraining/dayClip13--00299.png,stop,610,349,625,371
dayTraining/dayClip13--00300.png,stop,482,310,500,328
dayTraining/dayClip13--00300.png,stop,610,353,622,375
dayTraining/dayClip13--00301.png,stop,610,354,622,372
dayTraining/dayClip13--00301.png,stop,481,307,499,329
dayTraining/dayClip13--00302.png,stop,484,304,496,322
dayTraining/dayClip13--00302.png,stop,606,345,621,367
dayTraining/dayClip13--00303.png,stop,608,347,620,365
dayTraining/dayClip13--00304.png,stop,474,304,492,322
dayTraining/dayClip13--00304.png,stop,606,348,618,370
dayTraining/dayClip13--00305.png,stop,476,308,488,326
dayTraining/dayClip13--00305.png,stop,603,352,618,379
dayTraining/dayClip13--00306.png,stop,604,354,616,372
dayTraining/dayClip13--00306.png,stop,474,308,486,326
